SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
70846222,J70846222,S,"Make Mohan Precious Greens your next home. Book your 1 BHK flat in Ambernath, Mumbai Beyond Thane. With a carpet area of 370.6 sq. ft., the flat combines the finest design and amenities in Mumbai Beyond Thane to provide a living experience unlike any other. Here is an exclusive deal for you. Buy your 1 BHK flat for Rs. 35.5 Lac. It is an under construction property which is unique in its perfect harmony of classic form and modern construction.

The features and the amenities like Gymnasium, Yoga/Meditation Area, Rain Water Harvesting, Sewage Treatment Plant, Party Lawn and many more make this project an epitome of modern living. Further, the society is well connected with all means of public transport.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,9579.0,0,0,5,19.0,N,"17th Aug, 2023",1692227365000.0,1692227367000,A,R,Mohan Precious Greens,1,3550000,3550000,9579.0,394019,1083996,N,"{'LATITUDE': '19.199456917949', 'LONGITUDE': '73.198878419634'}",34.37411,34.37411,,Mohan Precious Greens Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,370,34.37 sq.m.,35.5 L,1 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:39:25,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Railway Station'}, {'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}]",Mohan Precious Greens,Mohan Precious Greens,,1,274,Mumbai Beyond Thane,1083996,Mohan Precious Greens,Mohan Precious Greens,1069,Ambernath,
70846220,N70846220,S,"Book your 2 BHK apartment in GBK Vishwajeet Empire NX, Pale Gaon, Mumbai Beyond Thane. Having a carpet area of 608.0 sq. ft., the property is well ventilated and promises an exclusive view and refreshing vibes.

The project is a superbly designed project set amidst excellent surroundings and offers residents a world-class infrastructure. Look at its range of general amenities that include Jogging Track, Car Parking, Fire Fighting Systems, CCTV Camera Security, Children's Play Area and what not. Now, you can buy this exclusive 2 BHK apartment at Rs. 43.35 Lac.",Residential Apartment,Mumbai Beyond Thane,2.0,1,2.0,7129.0,0,0,5,14.0,N,"17th Aug, 2023",1692227359000.0,1692227363000,A,R,GBK Vishwajeet Empire NX,1,4335000,4335000,7129.0,385818,1072527,N,"{'LATITUDE': '19.188288', 'LONGITUDE': '73.168786'}",56.485024,56.485024,,GBK Vishwajeet Empire NX Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,608,56.49 sq.m.,43.35 L,2 BHK Flat in Pale Gaon,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:39:19,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '2 Railway Stations'}, {'text': '2 Shoppings'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Stadium'}]",GBK Vishwajeet Empire NX,GBK Vishwajeet Empire NX,,1,274,Mumbai Beyond Thane,1072527,GBK Vishwajeet Empire NX,GBK Vishwajeet Empire NX,27627,Pale Gaon,
70846218,Q70846218,S,"Book your 1 BHK apartment in GBK Vishwajeet Empire NX, Pale Gaon, Mumbai Beyond Thane. Having a carpet area of 426.0 sq. ft., the property is well ventilated and promises an exclusive view and refreshing vibes.

The project is a superbly designed project set amidst excellent surroundings and offers residents a world-class infrastructure. Look at its range of general amenities that include 24/7 Power Backup, Indoor Games, Landscape Garden, Fire Fighting Systems, CCTV Camera Security and what not. Now, you can buy this exclusive 1 BHK apartment at Rs. 24.15 Lac.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,5669.0,0,0,5,14.0,N,"17th Aug, 2023",1692227354000.0,1692227358000,A,R,GBK Vishwajeet Empire NX,1,2415000,2415000,5669.0,385818,1072527,N,"{'LATITUDE': '19.188288', 'LONGITUDE': '73.168786'}",39.576678,39.576678,,GBK Vishwajeet Empire NX Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,426,39.58 sq.m.,24.15 L,1 BHK Flat in Pale Gaon,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:39:14,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '2 Railway Stations'}, {'text': '2 Shoppings'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Stadium'}]",GBK Vishwajeet Empire NX,GBK Vishwajeet Empire NX,,1,274,Mumbai Beyond Thane,1072527,GBK Vishwajeet Empire NX,GBK Vishwajeet Empire NX,27627,Pale Gaon,
70846216,J70846216,S,"Let your dream of owning a flat come true with Patels Zion. It offers an exclusive range of 2 BHK flats in Ambernath, Mumbai Beyond Thane. We bring you an amazing deal of a 2 BHK that is currently available at price of Rs. 36.85 Lac and has a carpet area of 634.0 sq. ft. 

Patels Zion is a secured gated community that further has 24x7 security systems. It has round the clock power back up as well as features many more attractive facilities with a host of amenities like Club House, Fire Fighting Systems, Indoor Games, Table Tennis, Children's Play Area, etc. ",Residential Apartment,Mumbai Beyond Thane,2.0,1,2.0,5812.0,0,0,5,21.0,N,"17th Aug, 2023",1692227348000.0,1692227352000,A,R,Patels Zion,1,3685000,3685000,5812.0,347709,1030827,N,"{'LATITUDE': '19.20689', 'LONGITUDE': '73.20827'}",58.900502,58.900502,,Patels Zion Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,634,58.9 sq.m.,36.85 L,2 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:39:08,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",14.0,"[{'text': '2 Railway Stations'}, {'text': '2 Shoppings'}, {'text': '5 Educations'}, {'text': '1 ATM'}, {'text': '2 Hospitals'}, {'text': '2 Bankss'}]",Patels Zion,Patels Zion,,1,274,Mumbai Beyond Thane,1030827,Patels Zion,Patels Zion,1069,Ambernath,
70846214,J70846214,S,"Let your dream of owning a flat come true with Patels Zion. It offers an exclusive range of 1 BHK flats in Ambernath, Mumbai Beyond Thane. We bring you an amazing deal of a 1 BHK that is currently available at price of Rs. 24.77 Lac and has a carpet area of 419.0 sq. ft. 

Patels Zion is a secured gated community that further has 24x7 security systems. It has round the clock power back up as well as features many more attractive facilities with a host of amenities like Indoor Games, Car Parking, Entrance Lobby, Fire Fighting Systems, Rain Water Harvesting, etc. ",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,5911.0,0,0,5,21.0,N,"17th Aug, 2023",1692227343000.0,1692227347000,A,R,Patels Zion,1,2477000,2477000,5911.0,347709,1030827,N,"{'LATITUDE': '19.20689', 'LONGITUDE': '73.20827'}",38.926357,38.926357,,Patels Zion Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,419,38.93 sq.m.,24.77 L,1 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:39:03,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",14.0,"[{'text': '2 Railway Stations'}, {'text': '2 Shoppings'}, {'text': '5 Educations'}, {'text': '1 ATM'}, {'text': '2 Hospitals'}, {'text': '2 Bankss'}]",Patels Zion,Patels Zion,,1,274,Mumbai Beyond Thane,1030827,Patels Zion,Patels Zion,1069,Ambernath,
70846212,A70846212,S,"Jewel Heights offers 2 BHK flats in Badlapur West, Mumbai Beyond Thane. These are an under construction flats. There are a total of 4 towers in the project. The project is a nicely designed and offers an excellent infrastructure to the residents. It spreads across a carpet area of 477.06 sq. ft. You can now get it for Rs. 33.24 Lac. 

Jewel Heights offers inclusion of essential amenities like Rain Water Harvesting, Grocery Shop, Lift(s), Car Parking, Fire Fighting Systems, etc. The aesthetics too are tastefully done to suit to your urbane living needs and promises to offer an easy living within budget.",Residential Apartment,Mumbai Beyond Thane,2.0,1,2.0,6968.0,0,0,5,13.0,N,"17th Aug, 2023",1692227337000.0,1692227341000,A,R,Jewel Heights,1,3324213,3324213,6968.0,306511,772854,N,"{'LATITUDE': '19.176383', 'LONGITUDE': '73.257286'}",44.314731,44.314731,,Jewel Heights Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,477,44.31 sq.m.,33.24 L,2 BHK Flat in Badlapur West,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:38:57,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",50.0,"[{'text': '12 Religious Places'}, {'text': '4 ATMs'}, {'text': '18 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Library'}]",Jewel Heights,Jewel Heights,,1,274,Mumbai Beyond Thane,772854,Jewel Heights,Jewel Heights,12572,Badlapur West,
70846210,O70846210,S,"Book your 1 BHK apartment in Jewel Heights, Badlapur West, Mumbai Beyond Thane. Having a carpet area of 374.05 sq. ft., the property is well ventilated and promises an exclusive view and refreshing vibes.

The project is a superbly designed project set amidst excellent surroundings and offers residents a world-class infrastructure. Look at its range of general amenities that include 24/7 Water Supply, Sewage Treatment Plant, Landscape Garden, Garbage Disposal, Rain Water Harvesting and what not. Now, you can buy this exclusive 1 BHK apartment at Rs. 23.15 Lac.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,6188.0,0,0,5,13.0,N,"17th Aug, 2023",1692227331000.0,1692227333000,A,R,Jewel Heights,1,2314686,2314686,6188.0,306511,772854,N,"{'LATITUDE': '19.176383', 'LONGITUDE': '73.257286'}",34.745722,34.745722,,Jewel Heights Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,374,34.75 sq.m.,23.15 L,1 BHK Flat in Badlapur West,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:38:51,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",50.0,"[{'text': '12 Religious Places'}, {'text': '4 ATMs'}, {'text': '18 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Library'}]",Jewel Heights,Jewel Heights,,1,274,Mumbai Beyond Thane,772854,Jewel Heights,Jewel Heights,12572,Badlapur West,
70846202,W70846202,S,"Patel Prayosha Pramukh Sadan is a ready to move project, offering a great 2 BHK flat in Ambernath, Mumbai Beyond Thane. The unit has a carpet area of 536.0 sq. ft. and is available at a price of Rs. 30.12 Lac. 

Patel Prayosha Pramukh Sadan is well connected to the city areas and features a large number of amenities to fit your needs. It is equipped with highlights such as CCTV Camera Security, 24/7 Power Backup, Lift(s), Video Door Security, Gymnasium, etc. that make it one of the most sought after neighborhoods.",Residential Apartment,Mumbai Beyond Thane,2.0,1,2.0,5619.0,0,0,6,13.0,N,"17th Aug, 2023",1692227309000.0,1692227313000,A,R,Patel Prayosha Pramukh Sadan,1,3012000,3012000,5619.0,277583,517109,N,"{'LATITUDE': '19.225569', 'LONGITUDE': '73.195357'}",49.796008,49.796008,,Patel Prayosha Pramukh Sadan Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,536,49.8 sq.m.,30.12 L,2 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:38:29,1 week ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",9.0,"[{'text': '1 Education'}, {'text': '4 Hospitals'}, {'text': '2 Parks'}, {'text': '2 Miscellaneouss'}]",Patel Prayosha Pramukh Sadan,Patel Prayosha Pramukh Sadan,,1,274,Mumbai Beyond Thane,517109,Patel Prayosha Pramukh Sadan,Patel Prayosha Pramukh Sadan,1069,Ambernath,
70846200,Z70846200,S,"Enjoy a blissful living experience in Patel Prayosha Pramukh Sadan. This residential project encompasses 1 BHK apartments in Ambernath, Mumbai Beyond Thane and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle. Its unique highlights include facilities like 24/7 Power Backup, Rain Water Harvesting, Gymnasium, Bus Shelter, Power Back up Lift and many others.

All of these and the other features make this project a true value for money. And you can now buy your exclusive 1 BHK apartment with a carpet area of 385.0 sq. ft. is available at Rs. 20.8 Lac.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,5402.0,0,0,6,13.0,N,"17th Aug, 2023",1692227304000.0,1692227308000,A,R,Patel Prayosha Pramukh Sadan,1,2080000,2080000,5402.0,277583,517109,N,"{'LATITUDE': '19.225569', 'LONGITUDE': '73.195357'}",35.767655,35.767655,,Patel Prayosha Pramukh Sadan Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,385,35.77 sq.m.,20.8 L,1 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:38:24,1 week ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",9.0,"[{'text': '1 Education'}, {'text': '4 Hospitals'}, {'text': '2 Parks'}, {'text': '2 Miscellaneouss'}]",Patel Prayosha Pramukh Sadan,Patel Prayosha Pramukh Sadan,,1,274,Mumbai Beyond Thane,517109,Patel Prayosha Pramukh Sadan,Patel Prayosha Pramukh Sadan,1069,Ambernath,
70846192,T70846192,S,"Mohan nano estates in ambernath, mumbai beyond thane by mohan group is a residential project. 
The project offers apartment and studio apartment with perfect combination of contemporary architecture and features to provide comfortable living. 
 
The apartment and studio apartment are of the following configurations: 1bhk, 2bhk and 3bhk 
 
The size of the apartment ranges in between 26.0 sq. Mt and 139.35 sq. Mt 
 
The size of the studio apartment ranges from 18.0 sq. Mt to 41.81 sq. Mt 
 
Mohan nano estates price ranges from 28.60 lacs to 45.65 lacs. 
 
Mohan nano estates offers facilities such as gymnasium and lift. 
It also has amenities like badminton court, basketball court and swimming pool. 
The project has indoor activities such as skating rink. 
It also offers services like community hall and garbage disposal. 
 
It also offers car parking. 
 
This is a rera registered project with registration number p51700003948. 
 
Bank loan approved from hdfc home loans, icici bank, state bank of india, axis bank and tata capital. 
 
It is an under construction project with few units already sold out. 
 
The project is spread over a total area of 12 acres of land. Mohan nano estates has a total of 114 towers. The construction is of 12 floors. An accommodation of 1343 units has been provided. 
 
You can find mohan nano estates price list on 99acres.Com. 
Mohan nano estates brochure is also available for easy reference. 
 
About city: 
 
The financial capital of india, mumbai generates opportunities in a wide array of professional categories. Hence, it has a number of people moving into the city generating rental as well as residential demands. To cater to these demands, the developers invest in the market to come up with projects that suit the needs of every buyer impacting the market positively. 
Other factors such as infrastructural developments to enhance the ease of travelling and availability of good health and educational institutes, further impact the real estate of the market. 
The city also has a rising commercial real estate catering to people looking for investments.",Studio Apartment,Mumbai Beyond Thane,2.0,1,1.0,9740.0,0,0,6,12.0,N,"17th Aug, 2023",1692227281000.0,1692227284000,A,R,Mohan Nano Estates,1,1927000,1927000,9740.0,260380,398517,N,"{'LATITUDE': '19.217052', 'LONGITUDE': '73.204863'}",18.301891,18.301891,,Mohan Nano Estates Others,PSEUDO_LISTING,,2023-09-16 00:00:00,90,197,18.3 sq.m.,19.27 L,Studio Apartments / 1 RK Flats in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:38:00,1 week ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",3.0,"[{'text': '1 Shopping'}, {'text': '1 Education'}, {'text': '1 Hospital'}]",Mohan Nano Estates,Mohan Nano Estates,,1,274,Mumbai Beyond Thane,398517,Mohan Nano Estates,Mohan Nano Estates,1069,Ambernath,
70846190,F70846190,S,"Mohan Nano Estates is a residential project, offering a range of 1 BHK flats in Ambernath, Mumbai Beyond Thane. It hosts exclusively designed 114 towers, each presenting an epitome of class and simplicity. We bring you a chance to book your 1 BHK flat that has a carpet area of 330.34 sq. ft. 

It is a ready to move property. With an impressive layout and a comprehensive range of amenities like Skating Rink, Children's Play Area, Gated Community, Paved Compound, Club House, etc., the project leaves no stone unturned to amaze.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,8709.0,0,0,6,12.0,N,"17th Aug, 2023",1692227275000.0,1692227279000,A,R,Mohan Nano Estates,1,2877000,2877000,8709.0,260380,398517,N,"{'LATITUDE': '19.217052', 'LONGITUDE': '73.204863'}",30.65799,30.65799,,Mohan Nano Estates Others,PSEUDO_LISTING,,2023-09-16 00:00:00,1,330,30.66 sq.m.,28.77 L,1 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-17 04:37:55,1 week ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",3.0,"[{'text': '1 Shopping'}, {'text': '1 Education'}, {'text': '1 Hospital'}]",Mohan Nano Estates,Mohan Nano Estates,,1,274,Mumbai Beyond Thane,398517,Mohan Nano Estates,Mohan Nano Estates,1069,Ambernath,
70833690,U70833690,S,"Experience a new style of living with Charms Global City. It offers an exclusive range of 2 BHK apartments in Ambernath, Mumbai Beyond Thane. Here is a steal deal for you. Book your 2 BHK apartment here at a never before price of Rs. 44.5 Lac. The unit has a carpet area of 534.0 sq. ft. 

This is an under construction project. It has been designed keeping every small to large needs of residents in consideration. Plus, a comprehensive range of amenities including Reflexology Park, Indoor Games, Fountain, Senior Citizen Sitout, Cricket Pitch, etc. make it one of the most desirable residential projects in Mumbai Beyond Thane.",Residential Apartment,Mumbai Beyond Thane,2.0,1,2.0,8333.0,0,0,5,14.0,N,"16th Aug, 2023",1692176925000.0,1692176935000,A,R,Charms Global City,1,4450000,4450000,8333.0,273001,500523,N,"{'LATITUDE': '19.19165', 'LONGITUDE': '73.19913'}",49.610202,49.610202,,Charms Global City Others,PSEUDO_LISTING,,2023-09-15 00:00:00,1,534,49.61 sq.m.,44.5 L,2 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-16 14:38:45,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",15.0,"[{'text': '2 Railway Stations'}, {'text': '1 Shopping'}, {'text': '3 Educations'}, {'text': '1 Religious Place'}, {'text': '2 Hospitals'}, {'text': '2 Bankss'}, {'text': '1 Park'}, {'text': '1 Hotels'}, {'text': '2 Miscellaneouss'}]",Charms Global City,Charms Global City,,1,274,Mumbai Beyond Thane,500523,Charms Global City,Charms Global City,1069,Ambernath,
70833688,E70833688,S,"Book your 1 BHK flat in Ambernath, Mumbai Beyond Thane with Charms Global City. It has a carpet area of 418.0 sq. ft. and is available at a price of Rs. 33.1 Lac.

It is an under construction property. Charms Global City has 5 towers and features an array of facilities including a Jogging Track, Reflexology Park, Fountain, Table Tennis and Indoor Games.",Residential Apartment,Mumbai Beyond Thane,2.0,1,1.0,7918.0,0,0,5,14.0,N,"16th Aug, 2023",1692176923000.0,1692176932000,A,R,Charms Global City,1,3310000,3310000,7918.0,273001,500523,N,"{'LATITUDE': '19.19165', 'LONGITUDE': '73.19913'}",38.833454,38.833454,,Charms Global City Others,PSEUDO_LISTING,,2023-09-15 00:00:00,1,418,38.83 sq.m.,33.1 L,1 BHK Flat in Ambernath,Freehold,Dealer: Verified Properties,Dealer,2023-08-16 14:38:43,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",15.0,"[{'text': '2 Railway Stations'}, {'text': '1 Shopping'}, {'text': '3 Educations'}, {'text': '1 Religious Place'}, {'text': '2 Hospitals'}, {'text': '2 Bankss'}, {'text': '1 Park'}, {'text': '1 Hotels'}, {'text': '2 Miscellaneouss'}]",Charms Global City,Charms Global City,,1,274,Mumbai Beyond Thane,500523,Charms Global City,Charms Global City,1069,Ambernath,
70760048,Y70760048,S,This is one of the premium property of thane,Residential Apartment,Thane,1.0,1,2.0,14060.0,2,3,1,19.0,"44,33,12,23,45,24,46,25,47,26,17,29,19,1,2,3,5,6,30,20,31,21","11th Aug, 2023",1691759303000.0,1691759304000,A,R,Kalpataru Hills,1,12500000,12500000,14060.0,478,4172,N,"{'LATITUDE': '19.236422', 'LONGITUDE': '72.965494'}",82.590767,82.590767,"17,2,5,20,21,44,23,45,24,46,47,29,19,1,6,30,33,12,25,26,3,31,101,102",Kalpataru Hills Building,PREMIUM_LISTING,"['East Facing', 'Gated Society', 'Corner Property', 'Overlooking Park/Garden']",2023-10-10 00:00:00,1,889,82.59 sq.m.,1.25 Cr,2 BHK Flat in Manpada,Freehold,Dealer: Blue lotus,Dealer,2023-08-11 18:38:23,2 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '5 Shoppings'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '3 Hospitals'}, {'text': '1 Amusement Park'}, {'text': '1 Miscellaneous'}]",Kalpataru Hills,Kalpataru Hills,1.0,12,219,Thane,4172,Kalpataru Hills,Kalpataru Hills,1111,Manpada,
70759618,V70759618,S,This is one of the premium property of thane,Residential Apartment,Thane,1.0,1,1.0,10885.0,0,3,1,42.0,"44,23,45,24,46,25,47,26,28,29,30,31,32,10,33,12,17,39,19,1,2,3,5,6,8,9,40,41,20,42,21,43","11th Aug, 2023",1691758699000.0,1691758700000,A,R,Runwal Eirene,1,7500000,7500000,10885.0,25082,40792,N,"{'LATITUDE': '19.223443', 'LONGITUDE': '72.988691'}",64.010167,64.010167,"32,10,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102",Runwal Eirene Building,PREMIUM_LISTING,"['East Facing', 'Private Garden', 'Recently Renovated', 'Gated Society']",2023-10-10 00:00:00,1,689,64.01 sq.m.,75 L,1 BHK Flat in Balkum,Freehold,Dealer: Blue lotus,Dealer,2023-08-11 18:28:20,2 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '1 Railway Station'}, {'text': '2 Shoppings'}, {'text': '4 Connectivities'}, {'text': '3 Educations'}, {'text': '2 Hospitals'}, {'text': '1 Airport'}, {'text': '2 Bankss'}]",Runwal Eirene,Runwal Eirene,1.0,9,219,Thane,40792,Runwal Eirene,Runwal Eirene,7934,Balkum,
70753824,U70753824,R,"Find this 2 bhk apartment for rent in mira road east, mira road and beyond. This 2 bhk apartment in ag samriddhi is situated in mira road and beyond. This flat consists of 2 bathrooms & more than 3 balconies build in 630 sq.Ft. Carpet area. The flat is built on 1044 sq.Ft. Area. Ease of access to 1 covered parking within society. This flat is situated at 17th in a tower with 20 floors. This is a 1-5 years old society. This is a semi-Furnished flat. Already installed 7 light, 3 fan, 1 tv, 2 bed, 2 wardrobe, 2 geyser, 1 sofa, 1 washing machine, 1 fridge, 1 modular kitchen and 1 dining table. Property is ready to be leased on any agreement type from fri, 11 aug 2023 for family only with a notice of 1 month for a duration of 11 months. With all the highlighted features, we are asking for  35,000 monthly and is negotiable. Refundable security deposit is  200000. The property comes with feng shui / vaastu compliant, power back-Up, reserved parking, intercom facility, water storage and piped-Gas all inclusive in one. Ag samriddhi is designed very well to provide modern facilities such as swimming pool, security personnel, maintenance staff, club house / community center, cctv surveillance, fitness centre / gym, park and lift(s). You would also like to know that the property also features rain water harvesting and corner property. Power backup: Full. The flat faces north-East. Vitrified is used in the floor throughout the residence.",Residential Apartment,Mira Road And Beyond,,0,2.0,33.0,4,5,1,20.0,"23,12,24,26,29,1,2,3,5,6,9,20,21","11th Aug, 2023",1691752367000.0,1692211088000,A,R,AG Samriddhi,1,35000,35000,33.0,18740,37494,N,"{'LATITUDE': '19.299721', 'LONGITUDE': '72.8704'}",96.990732,96.990732,"2,5,20,21,23,24,29,1,6,9,12,26,3",AG Samriddhi Floor Plan,PREMIUM_LISTING,"['North-East Facing', 'Full Power Backup', 'Corner Property', 'Fitness Center/ Gym']",2023-08-31 00:00:00,1,1044,96.99 sq.m.,"35,000",2 BHK Flat in Mira Road East,,Dealer: ANIL PROPERTIES,Dealer,2023-08-11 16:42:48,2 weeks ago,[],[],15.0,"[{'text': '3 Shoppings'}, {'text': '3 ATMs'}, {'text': '5 Hospitals'}, {'text': '4 Miscellaneouss'}]",AG Samriddhi,AG Samriddhi,4.0,17,275,Mira Road And Beyond,37494,AG Samriddhi,AG Samriddhi,12006,Mira Road East,133
68294270,V68294270,S,"Situated in new panvel, navi mumbai, belleza is a well planned society that offers a pleasant living experience to its residents. This 1 bhk flat in navi mumbai is your opportunity to be a part of this community. Constructed on a built up area of 700 sq.Ft., the flat comprises 1 bedroom(s), 1 bathroom and 2 balconies. The flat has a total of 4 floors and this property is situated on 1st floor. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.
 Additional details :

Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Navi Mumbai,1.0,1,1.0,4642.0,2,3,6,4.0,"23,24,5,17,6,19,21","11th Aug, 2023",1680340019000.0,1692944485000,A,R,Belleza,1,3250000,3250000,4642.0,0,0,N,"{'LATITUDE': '19.023375', 'LONGITUDE': '73.15508'}",65.0321,65.0321,"5,17,21,23,24,6,19","₹32.5 Lac, 1 bhk Residential Apartment in New Panvel - Hall",PREMIUM_LISTING,"['Fresh Construction', 'Gated Society', 'Overlooking Park/Garden']",2023-10-10 00:00:00,1,700,65.03 sq.m.,32.5 L,1 BHK Flat in New Panvel,Freehold,Dealer: Neha Jadhav,Dealer,2023-08-11 15:37:46,2 weeks ago,[],"['READY TO MOVE', 'RESALE']",,,Belleza,Belleza,2.0,1,15,Navi Mumbai,0,Belleza,Belleza,5129,New Panvel,
70668848,V70668848,S,"All modes of public conveyance such as tmt/nmtc/ best buses, pvt. Buses, auto rickshaw, taxi etc are available almost 24 x 7 hrs. All the day to day requirements such as restaurants, grocery shops, malls, banks, atm's, schools & colleges are available in close vicinity.",Residential Apartment,Navi Mumbai,1.0,1,3.0,12857.0,1,0,1,32.0,"1,12,23,2,3,6,29,9,41,42,21","07th Aug, 2023",1691408113000.0,1692611637000,A,R,Paradise Sai Solitaire,1,18000000,18000000,12857.0,8688,15916,N,"{'LATITUDE': '19.071293', 'LONGITUDE': '73.069953'}",130.0642,130.0642,"2,21,1,23,6,29,9,41,42,12,3",Paradise Sai Solitaire Hall,PREMIUM_LISTING,"['Fitness Center/ Gym', 'Club/ Community Center', 'Swimming Pool Available', 'Furnished']",2023-10-06 00:00:00,1,1400,130.06 sq.m.,1.8 Cr,3 BHK Flat in Kharghar,Freehold,Dealer: PROPERTYPISTOL REALTY PRIVATE LIMITED,Dealer,2023-08-07 17:05:13,2 weeks ago,[],"['READY TO MOVE', 'RESALE']",35.0,"[{'text': '2 Religious Places'}, {'text': '1 ATM'}, {'text': '15 Hospitals'}, {'text': '1 Miscellaneous'}]",Paradise Sai Solitaire,Paradise Sai Solitaire,3.0,16,15,Navi Mumbai,15916,Paradise Sai Solitaire,Paradise Sai Solitaire,1064,Kharghar,
