SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,location,BALCONY_NUM,FLOOR_NUM
68741992,P68741992,R,"New untouched 3bhk flat on the 12th floor with west facing view & 2 large balconies having basic fixtures like modular kitchen, exhaust fans, lights, ceiling fans, geysers, bathroom fixtures, etc. Premium amenities to be started soon. Quite and green location near upcoming metro station on godbunder road. Dmart in close proximity. Yeoor hills facing airy flat
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,,0,3.0,41.0,4,3,1,28.0,"23,12,24,47,25,26,17,29,19,1,3,6,9,40,30,41,42,21","29th Jun, 2023",1682402171000.0,1692300362000,A,R,Godrej Emerald,1,40000,40000,41.0,267635,452283,N,"{'LATITUDE': '19.28009', 'LONGITUDE': '72.95273'}",89.837201,89.837201,"17,21,23,24,47,29,19,1,6,9,40,30,41,42,12,25,26,3,102,103",Godrej Emerald Hall,PREMIUM_LISTING,,2023-08-28 00:00:00,1,967 sq.ft.,89.84 sq.m.,"40,000",3 BHK Flat in Ghodbunder Road,,Dealer: India Housing Hub,Dealer,2023-06-29 14:10:00,1 month ago,[],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",12.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Stadium'}, {'text': '1 Beach'}]",Godrej Emerald,Godrej Emerald,"{'CITY': '219', 'CITY_NAME': 'Thane', 'BUILDING_ID': '452283', 'BUILDING_NAME': 'Godrej Emerald', 'SOCIETY_NAME': 'Godrej Emerald', 'LOCALITY_ID': '1087', 'LOCALITY_NAME': 'Ghodbunder Road', 'ADDRESS': None}",2.0,12
70374578,Y70374578,S,"Looking for a 1 bhk property for sale in mira road and beyond? Buy this 1 bhk flat in veena velocity that is situated in vasai west, mira road and beyond. This property faces the north direction. The flat is over 675 sq.Ft. Super built up area and comes with 1 bedroom(s), 2 bathrooms and 2 balconies. The flat has a total of 7 floors and this property is situated on 5th floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. The society complex is in the close vicinity of close to school, close to market and close to railway station, making it an ideal home for a relaxed lifestyle. Many of the modern amenities being offered, like fitness centre / gym, park, lift(s), maintenance staff, visitor parking and security personnel, will provide a pleasant living experience for you. The residential project is well equipped to meet all your water needs through access to borewell/tank supply.
 Additional details :

The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Partial power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Mira Road And Beyond,1.0,1,1.0,6370.0,4,1,1,7.0,"44,23,12,24,47,25,26,17,19,5,6,8,9,40,30,41,20,42,21","17th Aug, 2023",1690011783000.0,1692850121000,A,R,Veena Velocity,1,4300000,4300000,6370.0,44934,59256,Y,"{'LATITUDE': '19.380347', 'LONGITUDE': '72.815772'}",62.709525,62.709525,"17,5,8,20,21,44,23,24,47,19,6,9,40,30,41,42,12,25,26,102",Veena Velocity Hall,PREMIUM_LISTING,,2023-09-20 00:00:00,1,675 sq.ft.,62.71 sq.m.,43 L,1 BHK Flat in Vasai West,Freehold,Dealer: TAHA HOMES LLP,Dealer,2023-08-17 15:01:08,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",49.0,"[{'text': '4 Religious Places'}, {'text': '33 Hospitals'}]",Veena Velocity,Veena Velocity,"{'CITY': '275', 'CITY_NAME': 'Mira Road And Beyond', 'BUILDING_ID': '59256', 'BUILDING_NAME': 'Veena Velocity', 'SOCIETY_NAME': 'Veena Velocity', 'LOCALITY_ID': '12174', 'LOCALITY_NAME': 'Vasai West', 'ADDRESS': None}",2.0,5
69993228,M69993228,S,"One of the most finest project in ghodbunder road 250 meters to highway and metro station near by malls , hospitals ,markets etc with good carpet now a days we couldnot found this much carpet so please i request you to must vist once",Residential Apartment,Thane,1.0,1,1.0,11952.0,2,3,6,23.0,"23,12,24,25,47,26,17,29,19,3,6,40,21,43","03rd Jul, 2023",1688151458000.0,1692679093000,A,R,Rajaram Sukur Sapphire,1,6000000,6000000,11952.0,375139,1056123,Y,"{'LATITUDE': '19.2687105', 'LONGITUDE': '72.9701747'}",46.637306,46.637306,"17,21,23,24,47,29,19,6,40,43,12,25,26,3,101",Rajaram Sukur Sapphire Hall,PREMIUM_LISTING,"['East Facing', 'horizon within 250m', 'Fresh Construction', 'Vedant hos within 250m']",2023-08-30 00:00:00,1,502 sq.ft.,46.64 sq.m.,60 L,1 BHK Flat in Anand Nagar,Freehold,Dealer: HORSESHOE REALTY VENTURES LLP,Dealer,2023-07-03 14:21:08,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",3.0,"[{'text': '1 Shopping'}, {'text': '1 Banks'}, {'text': '1 Miscellaneous'}]",Rajaram Sukur Sapphire,Rajaram Sukur Sapphire,"{'CITY': '219', 'CITY_NAME': 'Thane', 'BUILDING_ID': '1056123', 'BUILDING_NAME': 'Rajaram Sukur Sapphire', 'SOCIETY_NAME': 'Rajaram Sukur Sapphire', 'LOCALITY_ID': '12400', 'LOCALITY_NAME': 'Anand Nagar', 'ADDRESS': None}",2.0,13
69996730,Q69996730,S,"Situated in hiranandani gardens powai, central mumbai suburbs, hiranandani castle rock is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in central mumbai suburbs is your opportunity to be a part of this community. Constructed on a carpet area of 6968 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat is situated on the top floor of this 22 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.",Residential Apartment,Central Mumbai suburbs,1.0,1,2.0,5109.0,4,3,1,22.0,"44,23,45,24,46,47,25,26,29,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43","01st Jul, 2023",1688204034000.0,1692264073000,A,R,Hiranandani Castle Rock,1,35600000,35600000,5109.0,266965,446415,Y,"{'LATITUDE': '19.1156516', 'LONGITUDE': '72.908617'}",647.348104,647.348104,"10,32,17,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103",Hiranandani Castle Rock Hall,PREMIUM_LISTING,"['Top Floor', 'Private Garden', 'foundation school hiranandani Nearby']",2023-08-30 00:00:00,1,6968 sq.ft.,647.35 sq.m.,3.56 Cr,2 BHK Flat in Hiranandani Gardens Powai,Freehold,Dealer: Citihomes realtors ,Dealer,2023-07-01 19:00:49,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",11.0,"[{'text': '1 Railway Station'}, {'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}]",Hiranandani Castle Rock,Hiranandani Castle Rock,"{'CITY': '14', 'CITY_NAME': 'Central Mumbai suburbs', 'BUILDING_ID': '446415', 'BUILDING_NAME': 'Hiranandani Castle Rock', 'SOCIETY_NAME': 'Hiranandani Castle Rock', 'LOCALITY_ID': '4904', 'LOCALITY_NAME': 'Hiranandani Gardens Powai', 'ADDRESS': 'Hiranandani Gardens Powai'}",1.0,22
69200552,S69200552,R,"Find this 3 bhk apartment for rent in hiranandani gardens powai, central mumbai suburbs. This 3 bhk apartment in adonia apartments is situated in central mumbai suburbs. Property has attached 4 bathrooms & 1 balcony with 3 rooms set in 1600 sq.Ft. Carpet area. The flat is built on 1600 sq.Ft. Area. This property has pooja room, study room, servant room and others as well. Ease of access to 2 covered parking within society. This flat is situated at 8th in a tower with 33 floors. This is a 10 years old society. This is a semi-Furnished flat. Furnishing options provided - 6 ac, 1 chimney, 3 curtains, 1 exhaust fan, 4 fan, 1 geyser, 6 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 stove, 1 washing machine and 1 water purifier. Property will be leased from sat, 20 may 2023 to families, single men and single women only with a notice of 1 month. We are offering this property on 3.25 lac monthly. An initial amount of 325000 to be paid to book this property. Electricity & water charges are not included in rent & to be paid separately. 1300000 is required to be paid as the initial payment.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Central Mumbai suburbs,,0,3.0,203.0,4,5,3,33.0,"44,23,45,24,46,47,25,26,29,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43","13th Jul, 2023",1684567951000.0,1692380537000,A,R,Adonia Apartments,1,325000,325000,203.0,0,84420,Y,"{'LATITUDE': '19.1156516', 'LONGITUDE': '72.908617'}",148.6448,148.6448,"10,32,17,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103","₹3.25 Lac, 3 bhk Residential Apartment for rent in Hiranandani Gardens Powai - Hall",PREMIUM_LISTING,"['Private Garden', 'Full Power Backup', 'Foundation school hiranandani Nearby']",2023-09-11 00:00:00,1,1600 sq.ft.,148.64 sq.m.,3.25 L,3 BHK Flat in Hiranandani Gardens Powai,,Dealer: Citihomes realtors ,Dealer,2023-07-13 00:00:00,1 month ago,[],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",49.0,"[{'text': '1 Parking'}, {'text': '2 ATMs'}, {'text': '3 Hospitals'}, {'text': '2 Pharmacys'}]",Adonia Apartments,Adonia Apartments,"{'CITY': '14', 'CITY_NAME': 'Central Mumbai suburbs', 'BUILDING_ID': '84420', 'BUILDING_NAME': 'Adonia Apartments', 'SOCIETY_NAME': 'Adonia Apartments', 'LOCALITY_ID': '4904', 'LOCALITY_NAME': 'Hiranandani Gardens Powai', 'ADDRESS': 'Hiranandani Gardens Powai'}",1.0,9
69932306,N69932306,S,1bhk new flat available for sale in kurar village malad east,Residential Apartment,Mumbai Andheri-Dahisar,1.0,1,1.0,9454.0,2,3,5,21.0,"24,19,21","28th Jun, 2023",1687891945000.0,1689912592000,A,R,DGS Sheetal Bhavan,1,5200000,5200000,9454.0,131925,216027,N,"{'LATITUDE': '19.181605', 'LONGITUDE': '72.859486'}",51.09665,51.09665,"21,24,19,103",DGS Sheetal Bhavan Building,PREMIUM_LISTING,,2023-08-27 00:00:00,1,550 sq.ft.,51.1 sq.m.,52 L,1 BHK Flat in Malad East,Freehold,Dealer: Yuva Property Real Estate Consultants ,Dealer,2023-06-28 00:22:25,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",49.0,"[{'text': '2 Religious Places'}, {'text': '1 ATM'}, {'text': '39 Hospitals'}]",DGS Sheetal Bhavan,DGS Sheetal Bhavan,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '216027', 'BUILDING_NAME': 'DGS Sheetal Bhavan', 'SOCIETY_NAME': 'DGS Sheetal Bhavan', 'LOCALITY_ID': '4976', 'LOCALITY_NAME': 'Malad East', 'ADDRESS': 'Kurar Village Malad East'}",0.0,14
70769202,Q70769202,R,Prime location for more details contact us,Residential Apartment,Mumbai Andheri-Dahisar,,0,2.0,68.0,4,5,3,7.0,"23,24,17,6,29,19,8,40,41,21","12th Aug, 2023",1691826673000.0,1691828332000,A,R,Krishna Godavari Society,1,48000,48000,68.0,0,1024247,Y,"{'LATITUDE': '19.1766068', 'LONGITUDE': '72.8668116'}",65.0321,65.0321,"17,8,21,23,24,6,29,19,40,41,101,102,103","₹48,000, 2 bhk Residential Apartment for rent in Suchi Dham - Entrance",PREMIUM_LISTING,"['North-East Facing', 'Top Floor', 'Private Garden', 'dindoshi  within 250m']",2023-10-11 00:00:00,1,700 sq.ft.,65.03 sq.m.,"48,000",2 BHK Flat in Suchi Dham,,Dealer: property arranger,Dealer,2023-08-12 13:48:52,2 weeks ago,[],[],49.0,"[{'text': '1 ATM'}, {'text': '44 Hospitals'}, {'text': '1 Office Complex'}]",Krishna Godavari Society,Krishna Godavari Society,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '1024247', 'BUILDING_NAME': 'Krishna Godavari Society', 'SOCIETY_NAME': 'Krishna Godavari Society', 'LOCALITY_ID': '41875', 'LOCALITY_NAME': 'Suchi Dham', 'ADDRESS': '704'}",1.0,7
70705834,Y70705834,S,"Located in the popular residential address of sector 17 kamothe, navi mumbai, jai gurudeo complex is one of the most preferred destination for apartments in navi mumbai. This 2 bhk flat is your ticket to be a part of this community. This property faces the north-East direction. The flat is over 1120 sq.Ft. Built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. The residential building has 13 floors in total and the flat for sale is located on the 2nd floor. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The flat comes well built with vitrified flooring options. Many of the modern amenities being offered, like security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s) and visitor parking, will provide a pleasant living experience for you. Municipal corporation provides a regular supply of water to this residential project.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Navi Mumbai,1.0,1,2.0,8839.0,2,4,1,13.0,"44,23,12,24,46,47,25,26,17,29,19,2,3,5,6,9,30,20,21","10th Aug, 2023",1691571516000.0,1691666415000,A,R,Jai Gurudeo Complex,1,9900000,9900000,8839.0,2820,7690,Y,"{'LATITUDE': '19.0153', 'LONGITUDE': '73.087786'}",104.05136,104.05136,"17,2,5,20,21,44,23,24,46,47,29,19,6,9,30,12,25,26,3",Jai Gurudeo Complex Hall,PREMIUM_LISTING,"['Gated Society', 'Overlooking Main Road', 'Fitness Center/ Gym']",2023-10-08 00:00:00,1,1120 sq.ft.,104.05 sq.m.,99 L,2 BHK Flat in Sector 17 Kamothe,Freehold,Dealer: Sahara Realty,Dealer,2023-08-10 15:01:49,2 weeks ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Metro Station'}, {'text': '4 Religious Places'}, {'text': '22 Hospitals'}, {'text': '1 Miscellaneous'}]",Jai Gurudeo Complex,Jai Gurudeo Complex,"{'CITY': '15', 'CITY_NAME': 'Navi Mumbai', 'BUILDING_ID': '7690', 'BUILDING_NAME': 'Jai Gurudeo Complex', 'SOCIETY_NAME': 'Jai Gurudeo Complex', 'LOCALITY_ID': '26347', 'LOCALITY_NAME': 'Sector 17 Kamothe', 'ADDRESS': None}",2.0,2
70684604,J70684604,S,"Check out this 2 bhk apartment for sale in balaji delta tower 2, a popular residential project that houses in-Demand flats in ulwe, navi mumbai. This residential flat is north-East-Facing direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 2 balconies. All in all, the flat is spread over a built up area of 1350 sq.Ft. The property is located on the 3rd floor of a 14 floors tall building. This 1-5 years old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances the beauty of the flat. All the modern amenities such as swimming pool, water softening plant, club house / community center, fitness centre / gym, park, lift(s), visitor parking and maintenance staff will make life easier for you. The society provides continuous water supply from municipal corporation.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Navi Mumbai,1.0,1,2.0,16233.0,2,2,1,14.0,"44,23,12,24,47,25,26,17,29,19,1,3,6,20,31,21","08th Aug, 2023",1691482299000.0,1691569046000,A,R,Balaji Delta Tower 2,1,12500000,12500000,16233.0,308931,779226,Y,"{'LATITUDE': '18.969674', 'LONGITUDE': '73.013291'}",125.41905,125.41905,"17,20,21,44,23,24,47,29,19,1,6,12,25,26,3,31",Balaji Delta Tower 2 Hall,PREMIUM_LISTING,"['Gated Society', 'Overlooking Main Road', 'Fitness Center/ Gym']",2023-10-07 00:00:00,1,1350 sq.ft.,125.42 sq.m.,1.25 Cr,2 BHK Flat in Ulwe,Freehold,Dealer: Sahara Realty,Dealer,2023-08-08 19:01:25,2 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",4.0,[{'text': '1 Bus Depot'}],Balaji Delta Tower 2,Balaji Delta Tower 2,"{'CITY': '15', 'CITY_NAME': 'Navi Mumbai', 'BUILDING_ID': '779226', 'BUILDING_NAME': 'Balaji Delta Tower 2', 'SOCIETY_NAME': 'Balaji Delta Tower 2', 'LOCALITY_ID': '7907', 'LOCALITY_NAME': 'Ulwe', 'ADDRESS': None}",2.0,4
70640528,H70640528,S,"Check out this 3 bhk apartment for sale in victory guru purnima, a popular residential project that houses in-Demand flats in sector 5 ulwe, navi mumbai. The flat occupies a super built up area of 1700 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 3 balconies. The flat has a total of 8 floors and this property is situated on 5th floor. This is a ready to move project and the property is 0-1 year old. Victory guru purnima is designed very well to provide modern facilities such as security personnel, maintenance staff, park, lift(s), visitor parking and fitness centre / gym. The project provides access to clean water through municipal corporation supply.
 Additional details :

The apartment has borings water supply.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Navi Mumbai,1.0,1,3.0,12434.0,2,5,1,8.0,"44,23,12,47,25,26,17,29,19,5,6,9,20,21","08th Aug, 2023",1691245127000.0,1691484042000,A,R,Victory Guru Purnima,1,14300000,14300000,12434.0,20198,29458,Y,"{'LATITUDE': '18.979698', 'LONGITUDE': '73.02548'}",157.9351,157.9351,"17,5,20,21,44,23,47,29,19,6,9,12,25,26",Victory Guru Purnima Hall,PREMIUM_LISTING,"['Gated Society', 'Overlooking Main Road', 'Fitness Center/ Gym']",2023-10-04 00:00:00,1,1700 sq.ft.,157.94 sq.m.,1.43 Cr,3 BHK Flat in Sector 5 Ulwe,Freehold,Dealer: Sahara Realty,Dealer,2023-08-08 15:02:01,2 weeks ago,[],"['READY TO MOVE', 'RESALE']",6.0,[{'text': '1 Bus Depot'}],Victory Guru Purnima,Victory Guru Purnima,"{'CITY': '15', 'CITY_NAME': 'Navi Mumbai', 'BUILDING_ID': '29458', 'BUILDING_NAME': 'Victory Guru Purnima', 'SOCIETY_NAME': 'Victory Guru Purnima', 'LOCALITY_ID': '21423', 'LOCALITY_NAME': 'Sector 5 Ulwe', 'ADDRESS': None}",3.0,6
70174124,J70174124,S,"This 2 bhk flat is located in l and t seawoods residences, which houses some of the most spacious flats in seawoods, navi mumbai. The flat is north-East-Facing. Constructed on a carpet area of 770 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. This flat is situated on the 7th floor of this 18 floors tall residential building. This 0-1 year old property is available for immediate possession as the project is ready to move. The flat comes well built with vitrified flooring options. The society is well equipped with many modern amenities, including park, lift(s), maintenance staff, visitor parking, swimming pool, fitness centre / gym and club house / community center. The project provides access to clean water through municipal corporation supply.",Residential Apartment,Navi Mumbai,1.0,1,2.0,28571.0,2,5,1,18.0,"44,23,12,24,25,26,17,29,19,1,3,6,20,21","11th Jul, 2023",1689064454000.0,1689069967000,A,R,L and T Seawoods Residences,1,22000000,22000000,28571.0,328903,898471,N,"{'LATITUDE': '19.02174', 'LONGITUDE': '73.01826'}",71.53531,71.53531,"17,20,21,44,23,24,29,19,1,6,12,25,26,3",L and T Seawoods Residences Building,PREMIUM_LISTING,"['Fitness Center/ Gym', 'Club/ Community Center', 'Swimming Pool Available']",2023-09-09 00:00:00,1,770 sq.ft.,71.54 sq.m.,2.2 Cr,2 BHK Flat in Seawoods,Freehold,Dealer: Sahara Realty,Dealer,2023-07-11 14:04:14,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Railway Station'}, {'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}]",L and T Seawoods Residences,L and T Seawoods Residences,"{'CITY': '15', 'CITY_NAME': 'Navi Mumbai', 'BUILDING_ID': '898471', 'BUILDING_NAME': 'L and T Seawoods Residences', 'SOCIETY_NAME': 'L and T Seawoods Residences', 'LOCALITY_ID': '5014', 'LOCALITY_NAME': 'Seawoods', 'ADDRESS': None}",2.0,7
67963030,E67963030,S,"Cosmos hills is one of thane's most sought after destination for apartments and this 1 bhk flat in thane west is your opportunity to be a part of this community. The floor plan additionally contains 1 bedroom(s), 1 bathroom . All in all, the flat is spread over a built up area of 665 sq.Ft. The flat has a total of 15 floors and this property is situated on 2nd floor. Being a ready to move project, you can expect immediate possession of this 10 years old property. The beautifully designed vitrified flooring enhances the beauty of the flat. Proximity to landmarks like close to hospital, close to school, close to highway and close to mall makes this an ideal property for families. The society is well equipped with many modern amenities, including fitness centre / gym, lift(s), maintenance staff, club house / community center and security personnel. The housing society ensures a continuous supply of water to your flat from municipal corporation and borewell/tank.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,1.0,1,1.0,13663.0,0,6,3,15.0,"44,23,12,24,25,47,17,29,3,5,9,40,41,20,42,21,10","04th Jul, 2023",1679062833000.0,1689666392000,A,R,Cosmos Hills,1,6900000,6900000,13663.0,20364,14850,N,"{'LATITUDE': '19.220471', 'LONGITUDE': '72.953241'}",61.780495,61.780495,"17,5,20,21,10,44,23,24,47,29,9,40,41,42,12,25,3,101,102",Cosmos Hills Hall,PREMIUM_LISTING,"['Sanskar English High School Nearby', 'Bethany Hospital Nearby', 'Gated Society', 'Viviana Mall within 500m']",2023-09-02 00:00:00,1,665 sq.ft.,61.78 sq.m.,69 L,1 BHK Flat in Thane West,Freehold,Dealer: Classic Real Estate Consultants,Dealer,2023-07-04 13:46:21,1 month ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Shopping'}, {'text': '3 Religious Places'}, {'text': '19 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Library'}]",Cosmos Hills,Cosmos Hills,"{'CITY': '219', 'CITY_NAME': 'Thane', 'BUILDING_ID': '14850', 'BUILDING_NAME': 'Cosmos Hills', 'SOCIETY_NAME': 'Cosmos Hills', 'LOCALITY_ID': '1107', 'LOCALITY_NAME': 'Thane West', 'ADDRESS': '200'}",0.0,2
70339424,S70339424,S,"33 tallest tower in vasai east.Swimmingpool,clubhouse,garden,senior citizens park,football /cricket turf",Residential Apartment,Mira Road And Beyond,1.0,1,1.0,6818.0,4,3,5,33.0,"23,24,5,17,6,19,20","20th Jul, 2023",1689845577000.0,1692906838000,A,R,JSB Nakshatra Aazstha,1,3000000,3000000,6818.0,412120,1123024,N,"{'LATITUDE': '19.408964', 'LONGITUDE': '72.863288'}",40.87732,40.87732,"5,17,20,23,24,6,19,101,102,103",JSB Nakshatra Aazstha Bedroom,PREMIUM_LISTING,,2023-09-18 00:00:00,1,440 sq.ft.,40.88 sq.m.,30 L,1 BHK Flat in Vasai East,Freehold,Dealer: OMREALTORS,Dealer,2023-07-20 15:02:57,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",9.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Amusement Park'}, {'text': '1 Stadium'}, {'text': '1 Beach'}]",JSB Nakshatra Aazstha,JSB Nakshatra Aazstha,"{'CITY': '275', 'CITY_NAME': 'Mira Road And Beyond', 'BUILDING_ID': '1123024', 'BUILDING_NAME': 'JSB Nakshatra Aazstha', 'SOCIETY_NAME': 'JSB Nakshatra Aazstha', 'LOCALITY_ID': '12172', 'LOCALITY_NAME': 'Vasai East', 'ADDRESS': None}",2.0,10
70716086,T70716086,S,"Book a spectacular property in Dosti Greater Thane that brings 1 BHK apartments in Kalher, Thane. We have a 1 BHK apartment with a carpet area of 339.0 sq. ft., available at an economical price of Rs. 34 Lac.

A close attention has been paid to each detail for a comfortable living. There are 4 towers in Dosti Greater Thane. Further, you can stay assured of Yoga/Meditation Area, Swimming Pool, 24/7 Water Supply, Card Room, Amphitheatre, etc. Loaded with all the modern amenities, the project is certainly a steal deal.",Residential Apartment,Thane,2.0,1,1.0,10029.0,0,0,5,25.0,N,"09th Aug, 2023",1691587675000.0,1691587679000,A,R,Dosti Greater Thane,1,3400000,3400000,10029.0,354320,1036461,N,"{'LATITUDE': '19.252222', 'LONGITUDE': '73.018153'}",31.494117,31.494117,,Dosti Greater Thane Others,PSEUDO_LISTING,,2023-09-08 00:00:00,1,339 sq.ft.,31.49 sq.m.,34 L,1 BHK Flat in Kalher,Freehold,Dealer: Maitree Real Estate Consultants,Dealer,2023-08-09 18:57:55,2 weeks ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",11.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '2 Stadiums'}]",Dosti Greater Thane,Dosti Greater Thane,"{'CITY': '219', 'CITY_NAME': 'Thane', 'BUILDING_ID': '1036461', 'BUILDING_NAME': 'Dosti Greater Thane', 'SOCIETY_NAME': 'Dosti Greater Thane', 'LOCALITY_ID': '1121', 'LOCALITY_NAME': 'Kalher', 'ADDRESS': None}",,1
